YEARMADERANGE,BEDROOMS,NCOMBATH,NHAFBATH,WALLTYPE,OUTLET,STOVEN,SEPCOOKTUSE,SEPOVENUSE,AMTMICRO,NUMMEAL,TOAST,COFFEE,DWASHUSE,AGEDW,WASHTEMP,DRYRUSE,TVCOLOR,TVSIZE1,TVONWD1,TVONWE1,TVAUDIOSYS,DESKTOP,NUMLAPTOP,NUMTABLET,ELPERIPH,NUMSMPHONE,INTERNET,INWIRELESS,HEATHOME,EQUIPAGE,NUMBERAC,NUMCFAN,NOTMOIST,LGTINNUM,LGTIN4,HHAGE,EDUCATION,NUMADULT,ATHOME,MONEYPY,NOHEATBROKE,NOHEATEL,NOHEATDAYS,USESOLAR,TOTCSQFT,TOTHSQFT,TOTSQFT_EN,CDD30YR,KWH,KWHSPH,KWHCOL,KWHLGT
5,2,1,0,1,0,1,0,0,8,2,1,1,1,2,0,0,1,3,2,4,0,0,2,1,1,2,1,1,1,1,1,0,0,1,0,25,5,2,1,2,0,0,0,0,315,1259,1259,495,4272.079,0.0,203.363,135.074
7,4,4,1,4,1,1,0,0,20,3,1,1,2,3,3,2,2,3,2,2,1,5,2,2,3,2,1,1,1,3,0,3,0,2,10,53,5,2,1,8,0,0,0,0,2765,2765,2765,695,6353.602,336.692,729.387,1067.066
5,1,1,0,1,0,1,0,0,10,3,1,1,0,0,0,0,2,1,5,5,0,0,0,0,0,0,0,0,1,5,1,0,0,2,9,83,3,1,5,1,0,0,0,0,169,506,506,741,2194.373,0.0,130.543,837.435
7,4,2,0,3,0,1,0,0,2,4,0,1,0,0,3,3,1,3,3,3,0,0,0,1,0,2,1,0,1,1,2,0,0,1,0,44,1,1,5,1,0,0,0,0,575,1726,1726,4176,7925.397,96.242,3261.603,59.465
1,1,1,0,3,0,1,0,0,20,1,1,1,0,0,0,0,2,3,2,2,0,0,0,1,0,1,0,0,1,4,0,0,0,1,1,64,3,1,5,1,0,0,0,0,770,770,770,410,1489.733,0.0,238.032,86.416
4,1,1,0,4,0,1,0,0,7,1,0,1,0,2,3,4,2,1,2,2,0,0,2,1,0,3,1,1,1,5,0,0,0,1,1,48,3,3,2,2,0,0,0,0,521,521,521,1015,3342.747,0.0,392.448,182.35
2,3,1,0,1,0,1,0,0,0,2,0,1,0,0,3,1,1,1,3,3,1,1,1,0,1,2,1,0,1,3,1,1,0,2,7,69,3,2,5,2,0,0,0,0,208,1250,1250,1656,16629.154,9719.426,1560.928,1896.423
3,2,1,1,4,0,1,0,0,3,2,0,0,5,2,0,0,2,3,2,2,0,0,2,1,1,2,1,1,1,2,0,1,0,2,4,30,3,2,5,4,0,0,0,0,0,1055,1055,311,3622.548,909.146,0.0,396.895
7,3,3,0,4,1,0,6,2,15,3,1,1,4,41,2,2,4,3,3,3,1,2,0,1,3,2,1,1,1,1,0,6,0,4,5,78,5,2,5,4,0,0,0,0,3080,3080,3080,2506,20061.405,3536.603,5575.243,1292.821
1,3,1,0,3,0,1,0,0,8,3,0,1,0,0,2,3,3,3,2,3,0,0,0,1,0,2,1,1,1,4,1,1,0,1,10,27,2,3,5,2,0,0,0,0,200,1000,1000,715,9217.555,0.0,448.918,1258.361
8,3,2,0,3,1,1,0,0,10,4,1,1,5,2,3,5,3,3,3,3,0,1,1,2,3,2,1,1,1,2,0,0,0,2,4,67,5,2,5,3,1,0,2,0,1327,1327,1704,2366,11296.006,1927.507,2311.887,779.135
8,3,2,1,7,1,0,5,4,7,3,1,1,3,1,3,1,2,4,3,4,2,0,2,2,1,1,1,0,1,1,0,4,0,2,1,62,3,2,1,6,0,0,0,0,1844,1844,4088,2935,16668.7,2449.078,4363.369,408.491
4,3,3,0,1,1,1,0,5,21,2,1,1,7,2,1,7,4,4,4,4,0,0,0,0,0,0,0,0,1,5,0,5,0,1,3,73,2,1,5,5,0,0,0,0,1728,1728,1728,2542,23598.958,0.0,11975.512,885.633
7,4,2,1,4,1,1,0,0,10,2,1,0,0,2,2,10,2,3,2,3,1,0,0,2,0,4,1,1,1,2,0,1,0,3,2,34,2,2,0,5,0,0,0,0,2760,2497,3550,846,9911.154,0.0,1848.347,376.661
6,4,3,0,3,1,1,0,0,2,3,1,1,7,3,2,10,3,3,3,4,1,0,1,1,0,3,1,1,1,6,0,6,1,2,5,57,2,3,0,5,0,0,0,0,4168,4168,4168,777,12380.944,0.0,1764.181,1466.661
5,3,2,0,3,0,1,0,0,9,2,1,1,0,0,3,5,2,3,3,4,0,0,2,2,1,2,1,1,1,1,0,2,0,2,5,33,4,2,5,5,0,0,0,0,1848,1848,1848,2029,10929.0,0.0,3669.352,1005.501
3,1,1,0,7,0,1,0,0,4,3,0,0,3,41,2,2,0,0,0,0,0,1,2,2,1,2,1,1,0,0,0,0,0,1,5,50,3,2,2,3,0,0,0,0,0,0,770,2963,2249.412,0.0,0.0,353.372
5,4,2,0,3,0,1,0,0,3,5,0,0,0,0,2,1,3,2,5,5,1,1,2,2,0,2,1,0,1,4,0,2,0,1,3,32,2,4,5,1,0,0,0,0,1448,1448,1448,2161,15688.774,3008.063,3002.923,370.724
5,1,1,0,4,0,1,0,0,0,4,1,1,2,41,0,1,2,1,3,5,0,1,0,2,1,1,1,0,1,6,0,0,0,2,10,59,3,1,2,6,0,0,0,0,594,594,594,936,3852.636,85.434,339.025,1107.122
8,3,3,0,4,1,0,5,4,10,2,0,1,6,1,2,5,2,3,3,4,1,0,2,0,1,1,1,1,1,1,0,4,0,2,12,56,3,3,5,4,0,0,0,0,2660,2660,2660,1210,8290.501,0.0,1515.498,2858.874
4,0,1,0,1,0,1,0,0,7,2,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,2,1,1,1,5,1,0,0,1,2,18,2,2,0,1,0,0,0,0,543,543,543,1008,10674.455,4394.741,552.245,613.805
5,3,1,0,1,0,1,10,0,20,3,1,1,0,0,0,0,1,3,3,3,0,0,0,1,0,1,1,0,1,6,2,0,0,1,1,71,2,2,5,1,0,0,0,0,437,1311,1311,760,8220.0,2863.661,654.216,115.813
1,2,1,0,1,0,1,0,0,5,2,1,0,0,0,0,0,2,2,5,5,0,0,0,0,0,0,0,0,1,5,1,5,0,2,4,46,2,1,5,2,0,0,0,0,214,1284,1284,1959,4696.0,0.0,1236.879,846.772
7,4,3,0,1,1,1,0,3,3,2,1,0,0,3,3,2,3,3,3,4,0,2,2,0,1,4,1,1,1,3,0,6,0,2,8,49,3,2,5,3,0,0,0,0,2726,2726,2726,2848,14046.046,0.0,4505.812,866.428
7,3,2,0,3,1,1,0,0,7,3,0,1,1,3,3,3,3,3,3,4,4,1,1,3,1,3,1,1,1,3,0,3,0,4,9,39,4,2,2,5,0,0,0,0,1902,1902,2157,914,14509.981,3584.685,613.028,983.646
1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,62,2,1,0,1,0,0,0,0,0,637,637,366,1314.059,0.0,0.0,34.988
3,4,3,0,2,1,0,12,2,10,3,0,1,1,1,2,1,1,3,5,5,0,0,1,0,0,0,1,0,1,2,0,0,0,4,10,52,5,2,5,5,0,0,0,0,2806,2806,3317,1860,15350.43,1270.708,5911.95,1356.794
4,3,2,1,5,0,1,0,0,8,4,0,0,2,3,2,1,2,1,3,4,0,1,0,0,1,1,1,1,1,4,0,3,0,2,3,75,4,2,5,1,0,0,0,0,3421,3867,3867,584,6861.176,0.0,1461.823,513.153
1,2,1,0,3,1,1,0,0,7,2,1,0,1,41,1,4,1,1,3,3,0,0,0,1,1,1,1,1,1,4,0,3,0,1,4,38,3,1,2,2,0,0,0,0,1112,1112,1112,2346,4926.42,235.922,2270.102,866.286
4,3,2,0,1,1,1,0,0,30,1,0,1,5,3,3,15,2,3,3,4,0,0,2,0,1,2,1,1,1,5,0,5,0,2,16,78,5,2,5,3,0,0,0,0,950,950,1550,2074,14141.623,0.0,4630.981,1967.704
5,3,2,0,1,1,1,1,0,2,4,1,0,2,41,2,2,4,3,3,4,0,0,1,1,1,1,1,1,1,3,0,5,0,2,20,37,4,1,0,8,0,0,0,0,1827,1827,1827,2592,6279.879,0.0,1450.572,1876.393
4,3,1,0,1,0,1,0,0,32,2,0,1,2,2,0,0,1,3,3,3,0,0,3,1,2,3,1,1,1,5,0,1,0,1,12,21,3,3,5,1,0,0,0,0,925,925,925,1039,2499.064,0.0,272.929,430.891
2,3,2,0,4,1,1,0,0,7,4,1,1,0,0,2,4,2,3,5,5,0,1,0,1,1,0,1,1,1,4,0,3,0,2,3,81,2,2,5,2,0,0,0,0,2676,2676,2676,721,14550.916,0.0,1681.909,807.854
8,3,3,0,2,1,1,0,0,15,3,0,1,1,1,2,1,1,1,3,3,0,0,0,1,0,0,1,1,1,1,0,2,0,3,3,85,4,1,5,5,0,0,0,0,0,2633,2633,694,3102.531,0.0,0.0,515.953
7,0,1,0,7,0,1,0,0,15,2,1,1,0,2,0,0,2,3,4,4,0,0,0,1,0,1,0,0,1,4,0,0,0,1,5,56,1,1,0,1,0,0,0,0,631,631,631,4780,9664.497,863.383,2855.492,1994.537
2,4,1,0,3,0,1,0,0,6,5,1,1,0,0,3,6,5,3,5,5,0,1,1,1,1,4,1,1,1,3,3,3,0,1,3,60,2,2,1,3,0,0,0,0,1739,1739,2148,1660,19617.887,8570.636,3042.775,219.891
7,4,2,1,1,1,1,0,0,10,2,1,0,3,3,2,3,3,2,4,4,1,1,1,1,1,1,1,1,1,3,0,0,0,3,6,40,5,1,5,5,0,0,0,0,2786,2786,3758,1772,13255.526,5778.897,3542.185,1251.923
6,4,2,2,3,1,1,0,0,10,2,0,1,1,3,2,7,3,2,5,4,1,0,1,0,1,1,1,1,1,1,0,2,0,4,10,60,4,2,5,6,0,0,0,0,5710,5710,5710,699,22790.75,0.0,2061.031,2242.355
3,4,3,0,4,1,1,0,0,5,4,1,1,0,0,0,1,2,2,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,67,1,2,2,1,0,0,0,0,0,0,1600,737,6308.913,0.0,0.0,34.535
8,2,1,0,3,0,1,0,0,0,1,0,1,0,2,2,2,1,2,1,2,0,1,1,0,0,0,0,0,1,4,0,0,0,1,2,23,2,5,5,1,0,0,0,0,840,840,840,1231,18375.0,2819.962,354.937,347.84
5,3,3,1,1,1,1,0,0,10,2,1,1,2,2,2,4,3,3,2,2,0,0,2,0,1,2,1,1,1,2,0,2,0,5,6,55,3,2,5,8,0,0,0,0,3240,3552,4176,1149,20340.455,10714.094,1693.666,603.93
1,4,2,1,4,0,0,14,7,14,2,1,1,7,1,2,5,3,2,3,3,0,0,1,1,1,3,1,1,1,5,0,3,0,2,25,57,5,2,5,6,0,0,0,0,0,1902,2669,670,18215.47,0.0,0.0,3605.785
2,3,2,0,5,1,1,0,0,10,5,0,0,1,42,3,4,2,2,3,3,0,1,0,0,1,0,1,0,1,6,0,5,0,2,9,71,2,1,2,1,0,0,0,0,1815,1815,1815,2274,9316.053,0.0,4623.731,633.273
2,2,1,0,3,0,1,0,0,20,3,0,0,1,2,3,1,2,2,3,3,0,0,1,1,0,0,1,1,1,2,0,1,0,1,3,58,4,1,5,4,0,0,0,0,0,1075,1075,227,2576.034,0.0,0.0,308.187
5,3,1,1,1,1,1,0,0,7,4,1,0,1,1,2,1,2,4,3,4,0,0,1,1,1,0,1,1,1,6,0,4,0,2,6,49,5,1,2,4,0,0,0,0,635,635,1670,2985,14671.791,3152.162,5130.642,1467.274
6,3,2,1,1,1,0,14,3,7,2,1,1,1,5,2,8,2,3,4,5,0,0,2,0,0,3,1,1,1,6,0,4,1,3,8,55,2,3,0,3,0,0,0,0,3100,3500,4000,1097,14577.387,0.0,2313.916,3653.267
4,3,2,2,2,1,1,0,0,42,1,0,0,0,5,3,4,4,3,5,4,2,1,1,1,1,2,1,1,1,1,4,1,0,2,15,58,1,4,5,6,1,0,30,0,1355,1355,3110,1758,11130.962,2198.664,2528.752,1132.252
2,2,1,0,4,1,1,0,0,21,2,0,0,0,0,3,7,1,1,3,2,0,0,1,0,0,0,1,1,1,5,0,0,0,1,8,73,3,2,5,5,0,0,0,0,0,841,841,963,2999.727,52.75,0.0,800.399
5,4,2,1,3,1,1,0,0,7,2,1,1,3,3,1,4,1,3,3,3,0,0,1,1,1,0,1,1,1,2,0,5,0,3,20,82,2,2,5,2,0,0,0,0,2560,2560,2560,976,9702.32,940.756,880.535,2241.607
5,2,2,0,6,0,1,0,0,5,3,0,1,1,41,2,1,1,2,3,3,0,1,2,2,2,2,1,1,0,0,1,0,0,1,7,33,5,2,0,8,0,0,0,0,756,0,756,650,3447.89,0.0,347.183,746.141
6,1,1,0,3,0,1,0,0,3,4,1,0,0,0,0,0,2,2,5,5,0,0,0,0,0,0,0,0,1,6,3,1,0,1,3,85,1,1,5,1,0,0,0,0,617,617,617,1559,7823.718,1206.945,738.608,1150.785
6,1,1,0,1,0,1,0,0,4,6,1,1,0,1,2,1,1,2,3,3,1,0,0,0,0,0,0,0,1,4,0,2,0,1,3,85,3,1,5,1,0,0,0,0,888,888,888,2574,6189.0,2414.824,1062.682,681.959
1,4,2,0,3,1,1,0,0,30,3,1,1,0,0,2,3,2,3,3,4,0,1,0,1,0,1,1,1,1,6,0,0,0,2,2,55,2,2,5,3,0,0,0,0,3468,3468,4504,734,6597.867,0.0,1695.529,443.394
1,3,1,1,3,1,1,0,0,2,1,1,0,0,0,2,0,4,1,3,3,0,1,0,1,1,0,1,1,1,2,1,1,0,1,1,59,3,1,2,1,1,0,13,0,312,1872,1872,2504,10285.727,1258.975,4516.261,226.702
6,4,3,0,3,0,1,0,0,20,3,1,1,3,3,2,6,3,3,3,4,1,1,2,0,0,3,1,0,1,5,0,6,0,4,30,49,3,2,0,5,0,0,0,0,2448,2448,2448,2514,15666.333,417.524,7264.312,3533.354
3,2,1,0,1,0,1,0,0,3,3,0,1,5,3,0,0,1,1,2,2,0,0,1,0,1,0,1,1,1,4,0,0,0,1,3,24,3,1,4,1,1,1,30,0,1176,1176,1176,2733,13751.0,3816.287,2990.364,858.462
1,1,1,0,2,0,1,0,0,0,2,0,0,3,2,0,0,2,1,3,4,0,0,0,0,0,0,0,0,1,2,0,1,0,1,2,36,3,1,1,1,0,0,0,0,2040,2040,2040,1070,3211.522,0.0,1046.811,496.026
4,2,2,0,1,1,1,0,0,25,2,0,1,0,2,3,3,2,2,3,3,1,0,1,2,1,1,1,1,0,0,0,2,0,2,8,64,4,1,5,2,0,0,0,0,1638,0,1638,2939,9789.228,0.0,4336.714,891.619
4,2,2,0,1,1,0,10,5,21,1,1,1,5,3,3,9,3,4,4,2,0,1,1,1,0,2,1,1,1,6,0,5,0,3,25,30,3,2,5,7,0,0,0,0,1778,1778,1778,2333,22585.005,4747.73,5194.768,3919.519
7,2,2,0,2,1,1,0,0,14,1,1,1,0,2,3,14,4,4,3,4,2,0,2,2,1,5,1,1,1,3,0,3,0,1,4,41,3,4,5,3,0,0,0,0,608,608,608,2653,25458.319,2451.937,1111.417,923.784
4,2,1,0,3,1,1,0,0,7,3,0,1,0,2,3,3,3,2,4,4,0,0,1,0,1,0,0,0,1,4,0,0,0,2,1,60,2,1,5,1,0,0,0,0,780,780,780,405,1396.909,0.0,186.905,205.825
4,4,2,0,1,1,1,0,0,10,4,0,0,1,41,3,2,1,3,3,2,0,1,2,2,2,2,1,1,1,1,1,5,0,2,2,64,3,4,5,5,0,0,0,0,1497,1497,2309,1590,26496.125,7621.405,2610.794,606.145
3,3,1,1,3,1,0,5,1,9,3,1,0,0,0,3,5,2,3,3,3,1,1,1,1,1,2,1,1,1,4,0,2,0,2,10,46,3,2,0,2,0,0,0,0,0,3168,3168,977,5669.578,332.331,0.0,1172.804
1,2,1,0,3,0,1,2,0,5,2,1,0,0,0,2,3,1,2,2,2,0,0,0,0,0,0,0,0,1,3,0,1,0,1,3,85,2,1,4,1,0,0,0,0,0,2470,2470,718,3157.701,0.0,0.0,446.305
6,3,3,0,4,1,1,2,0,7,3,0,0,19,42,3,10,2,3,4,4,0,0,1,4,1,2,1,1,1,5,0,1,0,2,10,37,4,2,5,6,0,0,0,0,2840,2840,2840,1352,10899.246,1426.781,1950.821,1677.479
2,3,1,1,2,1,1,0,0,4,4,1,1,2,1,2,1,2,2,2,3,0,0,2,0,1,2,1,1,1,5,0,2,1,2,10,24,4,2,0,3,0,0,0,0,1902,1902,2346,692,4752.333,0.0,673.422,1172.019
6,3,2,1,2,1,1,0,0,15,2,1,0,0,41,3,2,2,2,3,3,0,1,1,0,1,0,1,1,1,4,0,0,0,2,2,67,3,2,5,2,0,0,0,0,0,2836,2836,0,6086.93,0.0,0.0,498.53
6,1,1,0,4,0,1,0,0,7,4,1,0,0,3,3,3,2,4,2,3,0,0,1,1,0,1,1,1,1,5,0,0,0,1,0,35,4,1,1,2,0,0,0,0,591,591,591,3061,3166.108,0.0,1409.981,148.402
6,2,1,1,1,0,1,0,0,7,3,0,1,1,3,2,1,1,3,2,3,1,0,1,1,1,1,1,1,0,0,0,2,0,1,1,55,3,1,0,3,0,0,0,0,1036,0,1036,3627,6648.705,0.0,2830.255,387.553
7,4,3,0,7,1,1,2,7,7,2,1,1,0,2,3,1,3,3,3,4,1,3,0,1,0,3,1,1,0,0,0,1,0,1,5,50,4,3,2,2,0,0,0,0,1107,0,1107,4495,20974.643,0.0,5629.602,657.574
7,4,2,0,4,0,1,0,0,13,1,1,1,0,41,2,4,1,2,2,2,0,1,1,1,1,3,1,1,1,4,0,5,0,2,8,57,4,3,5,3,0,0,0,0,3173,3173,3173,1942,9915.933,3834.96,2413.321,1221.0
4,2,1,0,4,1,1,0,0,6,2,1,0,0,0,3,6,2,3,3,4,1,1,3,1,1,2,1,0,1,1,0,3,0,2,2,56,3,2,1,4,0,0,0,0,1585,1585,1585,2385,9135.233,0.0,3230.085,1259.924
8,3,2,0,3,1,0,4,1,7,4,0,1,1,3,2,2,1,3,3,3,0,0,1,0,0,1,1,1,1,3,0,3,0,3,4,55,3,1,2,3,0,0,0,0,2448,2448,2448,1676,11598.129,4716.846,1972.94,738.878
6,4,2,0,7,1,1,0,0,20,4,1,1,7,1,2,14,4,3,4,5,1,1,3,2,1,3,1,1,1,5,0,2,0,2,10,44,5,2,5,8,0,0,0,0,1682,1682,1682,2993,20209.776,520.249,6484.754,1038.091
2,3,2,0,7,1,1,0,0,1,4,0,1,1,3,3,2,5,3,3,3,0,0,0,0,0,0,0,0,1,6,1,3,0,2,3,70,2,2,5,2,0,0,0,0,224,2240,2240,622,37517.203,27833.085,798.765,911.282
5,2,1,1,4,0,1,0,0,14,2,1,1,0,3,2,1,3,3,3,4,0,1,0,1,0,0,1,1,1,2,0,5,0,2,2,85,2,1,5,2,0,0,0,0,1224,1224,1224,3515,6033.888,682.12,1623.575,424.52
3,3,1,0,2,1,1,0,0,15,1,1,1,4,42,2,5,2,2,5,5,0,0,2,1,1,2,1,1,1,6,2,0,0,2,4,62,3,2,5,3,0,0,0,0,370,1110,1110,196,10979.658,1905.989,209.361,761.382
6,5,2,1,3,1,1,0,0,30,3,1,1,3,41,2,3,2,3,3,3,1,3,3,1,1,2,1,1,1,4,0,2,0,3,4,42,4,2,5,5,0,0,0,0,2852,2852,2852,806,6669.937,0.0,789.129,290.564
5,2,1,0,1,0,1,0,0,10,4,1,0,5,41,2,8,1,2,3,4,0,0,1,2,1,3,1,1,1,5,0,1,0,1,3,68,3,2,2,3,0,0,0,0,900,900,900,2966,15700.376,4509.6,3246.108,587.454
6,2,2,1,3,0,2,0,0,70,2,1,1,4,42,3,6,2,2,5,5,0,1,0,1,1,0,1,1,1,5,0,1,0,4,6,70,3,2,5,4,0,0,0,0,1107,1661,2214,1380,10925.032,0.0,1445.439,1404.137
1,6,1,1,1,1,1,0,0,15,4,1,1,1,5,2,5,1,3,3,2,0,0,0,0,0,2,0,0,1,6,5,1,1,2,20,65,2,2,5,4,0,0,0,0,1725,2451,3268,874,6631.697,276.028,707.996,829.595
1,3,3,1,3,0,1,0,0,10,3,0,1,2,42,2,3,2,3,2,3,0,0,2,2,1,2,1,1,1,5,0,1,1,3,10,30,4,2,1,8,0,0,0,0,2010,2010,2010,1781,9924.324,918.403,3576.674,1537.479
3,3,1,0,3,0,1,0,0,5,4,1,0,0,3,3,3,4,2,5,5,0,0,0,4,0,1,0,0,1,3,1,2,0,1,0,48,2,1,2,2,0,0,0,0,196,1470,1764,855,10621.321,0.0,1193.459,237.32
1,4,2,0,1,1,1,0,0,6,2,1,0,7,41,2,3,1,2,3,3,1,1,2,2,1,2,1,1,1,4,0,1,0,2,10,24,4,2,1,2,0,0,0,0,1360,1360,1760,382,10141.581,0.0,567.654,1112.367
7,3,2,0,3,1,1,0,0,3,2,1,1,5,41,1,2,3,3,3,3,0,1,0,0,1,0,1,0,1,2,0,3,0,1,3,58,2,1,5,2,0,0,0,0,1207,1207,1632,1036,13062.29,5219.714,762.611,497.565
7,5,3,0,3,1,1,0,0,35,2,1,1,7,3,2,15,3,3,3,3,0,0,2,4,1,2,1,1,1,3,0,4,0,2,15,32,4,2,5,8,0,0,0,0,2294,2294,2294,1396,9991.015,681.191,1583.0,1157.164
2,3,2,0,3,1,1,0,0,3,1,0,1,3,3,2,2,2,4,5,5,0,0,1,0,1,2,1,1,1,5,1,1,0,3,20,41,3,2,5,5,0,0,0,0,271,1624,1624,455,8599.971,0.0,869.084,4091.304
2,3,2,0,4,1,1,0,0,21,2,0,1,0,5,3,3,4,3,5,5,0,1,0,1,1,3,1,0,1,6,0,0,0,1,0,40,1,2,5,2,0,0,0,0,0,1428,1428,870,5194.061,0.0,0.0,34.45
6,0,1,0,7,0,1,0,0,5,4,0,1,2,41,3,2,1,2,3,4,0,0,2,0,0,2,1,1,1,3,0,2,0,1,2,34,4,1,0,4,0,0,0,0,458,458,458,2624,4618.0,947.026,634.834,396.219
3,1,1,0,3,1,1,0,0,6,2,1,1,0,0,0,0,2,3,4,4,0,0,0,0,0,0,0,0,1,6,1,0,0,1,3,73,5,1,4,1,0,0,0,0,192,384,384,1467,2965.0,0.0,866.888,431.699
7,3,2,0,3,0,1,0,0,15,2,1,1,3,41,2,3,2,2,4,4,0,1,1,1,1,2,1,0,1,4,0,4,0,2,6,67,3,2,5,2,0,0,0,0,2106,2106,4212,1745,11611.707,1436.514,1324.807,729.175
7,2,2,1,2,0,1,0,0,3,5,0,1,0,0,1,6,3,3,3,3,0,0,2,1,1,3,1,1,1,3,0,3,0,1,10,27,3,1,0,2,0,0,0,0,1166,1166,1166,2083,8480.575,1098.569,1711.787,1583.527
7,5,5,1,3,1,1,2,2,20,1,1,1,4,3,3,10,5,3,3,3,1,1,1,5,1,2,1,1,1,3,1,9,0,4,10,46,5,2,0,8,0,0,0,0,4627,4627,4627,1067,26927.129,7502.443,1106.346,1651.952
8,3,2,0,3,1,1,0,0,35,2,1,0,3,2,3,6,4,3,4,5,1,0,4,2,2,4,1,1,1,2,0,4,0,2,4,75,2,3,5,2,0,0,0,0,1860,1860,1860,2879,22652.022,2467.171,6220.636,666.281
2,4,4,1,1,1,1,0,5,8,3,0,0,3,2,2,4,6,3,2,2,0,2,0,3,2,2,1,1,1,2,0,7,1,3,5,65,5,2,3,6,0,0,0,0,2930,2930,3920,1796,33320.775,0.0,4464.506,889.69
6,3,2,1,3,1,1,0,0,10,3,1,1,0,41,3,6,4,3,3,4,2,2,3,5,1,2,1,1,1,5,0,2,0,3,8,43,3,2,0,3,0,0,0,0,1900,1900,1900,1016,16408.401,5186.523,1498.289,1539.533
4,4,2,0,3,1,1,0,0,10,3,1,1,6,2,2,7,4,3,3,4,0,1,0,1,1,2,1,1,1,3,1,0,1,4,6,51,3,2,2,6,0,0,0,0,220,3438,3438,311,11458.097,0.0,502.343,1598.788
6,3,2,0,1,1,1,0,0,6,3,1,1,4,41,2,10,2,2,2,2,0,0,1,2,1,2,1,1,1,6,0,3,0,3,5,72,5,2,5,4,0,0,0,0,1980,1980,1980,1387,5383.194,0.0,972.869,421.493
3,3,2,1,3,1,1,0,0,10,3,1,1,1,42,2,10,2,3,2,3,0,1,0,0,1,0,1,0,1,6,1,3,1,2,0,58,2,2,2,1,0,0,0,0,528,1785,2616,638,19377.618,10738.845,655.429,181.943
5,4,3,0,4,1,1,0,0,3,1,1,1,0,5,2,2,4,1,3,4,0,2,0,0,1,0,1,0,1,6,0,1,0,1,3,74,3,2,5,2,0,0,0,0,1574,1574,1574,1808,2825.165,346.491,237.654,260.295
2,3,1,0,3,1,1,0,0,7,2,1,1,5,1,2,5,4,3,3,5,0,0,2,1,1,2,1,1,1,3,0,0,0,3,3,58,2,2,1,4,0,0,0,0,0,2856,3808,701,5963.282,110.205,0.0,362.56
2,3,1,0,3,0,1,0,0,10,4,0,1,2,3,3,4,1,3,2,2,0,0,2,2,0,3,1,0,1,3,0,4,0,3,30,72,3,1,0,6,0,0,0,0,2642,2642,2642,1116,5748.517,0.0,1145.558,1274.994
4,3,2,0,1,1,1,0,5,10,2,1,1,1,3,3,3,3,3,4,3,0,0,1,2,1,2,1,1,1,3,0,6,0,1,2,83,3,2,5,3,0,0,0,0,2016,2016,2016,2051,14882.606,4842.638,2507.064,658.921
1,4,2,0,3,0,1,0,0,15,2,1,1,0,0,2,3,2,2,1,2,0,0,3,1,1,1,1,1,1,6,1,2,0,2,15,43,3,2,5,1,1,0,7,0,242,1696,2288,408,16654.484,9667.815,471.364,1782.192
2,3,3,1,1,0,1,7,3,4,3,1,1,2,3,2,3,2,4,2,2,1,1,1,1,1,1,1,1,1,3,0,1,1,3,20,45,5,2,3,8,0,0,0,0,3766,3766,5823,1824,25156.926,14422.908,3892.304,1836.208
8,4,3,0,2,0,1,0,0,3,3,1,0,3,2,3,4,1,3,2,3,0,0,1,0,0,1,0,0,1,2,0,3,0,3,3,29,4,2,0,5,0,0,0,0,2080,2080,2080,3411,639.0,65.005,54.324,74.034
7,4,3,1,3,1,0,6,4,7,3,1,1,7,1,2,3,3,2,3,4,1,1,2,3,1,2,1,1,1,4,0,5,0,5,15,54,4,2,2,7,0,0,0,0,3475,3475,4498,1156,12275.935,0.0,3751.886,3229.634
1,3,1,0,2,0,1,0,0,7,2,1,0,0,0,2,0,2,1,2,2,0,0,0,0,0,1,0,0,1,4,0,0,0,2,3,83,1,1,5,3,0,0,0,0,1020,1020,1020,2869,8969.0,0.0,5508.812,562.149
7,4,2,1,2,1,1,0,0,16,2,1,1,4,41,3,4,2,2,2,2,0,1,2,2,1,2,1,1,1,2,1,0,1,3,10,50,5,2,5,7,0,0,0,0,295,2656,3984,406,7479.446,80.051,213.696,546.139
8,5,3,0,1,1,1,0,0,10,4,0,0,3,2,3,5,3,3,2,3,1,0,2,1,1,2,1,1,1,2,0,6,0,3,10,38,4,2,4,6,0,0,0,0,3280,3280,3280,1101,13018.288,0.0,1569.103,1477.362
3,3,1,1,3,1,1,0,0,20,2,1,1,0,42,2,18,3,3,2,2,0,0,1,5,1,5,1,1,1,1,0,3,1,3,20,32,3,1,1,2,0,0,0,0,2000,2000,2000,658,19281.633,1340.795,844.165,2211.56
2,3,1,0,1,1,1,2,0,7,2,1,1,0,0,2,1,1,2,3,3,0,0,1,0,0,0,1,1,1,5,0,4,0,2,7,54,1,1,3,1,0,0,0,0,2240,2240,2240,1243,2883.668,0.0,386.694,752.009
5,2,1,0,4,0,1,0,0,5,4,1,1,0,2,0,0,2,3,3,5,0,0,1,1,0,3,1,0,1,6,0,0,0,1,3,59,3,3,0,2,0,0,0,0,865,865,865,1602,7733.283,1287.547,880.102,352.879
3,3,2,0,4,0,1,0,0,10,3,1,1,4,2,1,5,3,4,3,3,1,0,2,2,1,2,1,1,1,2,0,5,0,2,1,72,3,2,5,8,0,0,0,0,1326,1326,1326,1006,8602.753,0.0,1785.875,256.743
