YEARMADERANGE,BEDROOMS,NCOMBATH,NHAFBATH,WALLTYPE,OUTLET,STOVEN,SEPCOOKTUSE,SEPOVENUSE,AMTMICRO,NUMMEAL,TOAST,COFFEE,DWASHUSE,AGEDW,WASHTEMP,DRYRUSE,TVCOLOR,TVSIZE1,TVONWD1,TVONWE1,TVAUDIOSYS,DESKTOP,NUMLAPTOP,NUMTABLET,ELPERIPH,NUMSMPHONE,INTERNET,INWIRELESS,HEATHOME,EQUIPAGE,NUMBERAC,NUMCFAN,NOTMOIST,LGTINNUM,LGTIN4,HHAGE,EDUCATION,NUMADULT,ATHOME,MONEYPY,NOHEATBROKE,NOHEATEL,NOHEATDAYS,USESOLAR,TOTCSQFT,TOTHSQFT,TOTSQFT_EN,CDD30YR,KWH,KWHSPH,KWHCOL,KWHLGT
1,3,1,0,3,0,1,0,0,15,4,1,1,0,0,3,3,3,1,3,4,0,0,2,1,0,1,1,0,1,2,1,0,0,1,12,45,3,1,0,2,0,0,0,0,128,768,2304,563,2460.429,0.0,150.21,329.536
2,2,1,1,3,0,1,0,0,7,3,1,0,0,0,3,2,1,1,4,4,0,0,1,2,0,0,1,1,1,2,0,2,0,2,2,49,1,1,5,1,0,0,0,0,1188,1425,1900,1195,7421.309,0.0,3866.73,445.642
1,3,2,0,3,1,1,0,0,2,1,0,0,0,0,2,0,1,1,3,2,0,0,0,0,0,0,0,0,1,3,0,0,0,1,1,40,1,1,1,1,0,1,5,0,0,2884,3844,996,11221.166,7528.407,0.0,355.721
2,5,3,0,4,1,1,0,0,15,1,0,1,7,2,3,4,5,3,2,2,1,2,3,3,2,5,1,1,1,3,0,2,0,2,2,60,3,3,0,8,0,0,0,0,0,2029,2654,280,3981.048,0.0,0.0,383.139
7,3,3,0,1,1,1,0,0,7,2,0,0,1,41,3,2,1,4,2,2,1,0,4,2,1,5,1,1,1,4,0,0,0,3,12,25,5,3,5,7,0,0,0,0,3034,3034,3034,527,9277.548,0.0,1171.438,1800.827
2,3,1,0,2,1,1,0,0,7,2,1,1,4,2,2,5,2,3,3,3,1,0,1,1,1,1,1,1,1,2,0,1,0,1,6,83,2,2,5,3,0,0,0,0,848,848,1696,406,11646.025,0.0,544.964,735.971
4,3,1,1,1,0,0,6,5,15,3,1,1,4,3,3,3,1,3,2,3,0,0,1,2,0,3,1,1,1,2,0,4,0,1,7,31,2,2,0,3,0,0,0,0,1478,1478,1478,2519,10144.187,0.0,5881.118,654.716
1,3,1,1,4,1,1,0,0,21,3,0,0,0,0,2,7,2,2,3,3,0,1,0,1,1,1,1,1,1,6,1,3,0,1,2,68,3,1,3,2,0,0,0,0,110,1481,1481,809,9401.294,5214.073,320.556,437.953
1,2,1,0,3,0,1,0,0,5,2,1,1,0,0,3,2,3,2,3,3,0,0,0,0,0,0,0,0,1,2,0,2,0,2,5,57,2,2,5,2,0,0,0,0,924,924,924,1585,1510.703,261.122,148.482,45.637
5,3,3,0,4,1,1,0,0,30,3,1,1,1,3,2,7,3,3,3,3,0,1,2,2,0,3,1,1,1,1,0,4,0,1,4,45,3,4,2,4,1,0,3,0,3924,4876,4876,1873,7774.812,0.0,2326.944,326.73
2,4,2,0,2,1,1,0,0,7,4,0,1,2,5,3,1,2,2,5,5,0,0,1,2,1,1,1,1,1,6,0,1,0,2,4,66,4,1,5,3,0,0,0,0,1800,1800,1800,376,8890.611,0.0,1829.7,1664.759
7,2,2,0,3,0,1,0,0,35,2,0,1,0,41,3,2,2,1,3,5,1,0,1,0,0,1,1,1,1,4,3,1,0,1,3,31,3,1,5,2,1,0,90,0,866,1155,1155,1373,14846.183,6995.906,1599.442,332.428
4,3,2,1,4,1,0,3,2,5,3,0,0,3,2,2,5,3,4,2,2,1,0,2,1,1,2,1,1,1,2,0,6,0,4,6,53,3,2,3,6,0,0,0,0,2561,2561,2561,1689,10249.0,0.0,2470.968,611.138
5,3,2,0,1,0,1,0,0,7,2,1,0,0,0,2,4,4,2,5,5,0,0,0,0,0,2,1,0,1,5,0,0,0,2,4,21,2,2,5,1,0,0,0,0,0,1190,1190,775,4279.049,0.0,0.0,810.489
7,2,2,0,3,1,1,0,0,15,4,1,1,2,1,3,2,5,3,2,2,0,1,0,1,1,1,1,1,1,4,0,6,0,3,10,80,3,1,5,2,0,0,0,0,2711,2711,2711,769,6906.955,392.384,673.3,858.796
4,3,1,1,3,0,1,0,0,7,2,1,1,0,3,2,21,3,3,5,5,0,0,0,1,0,1,1,1,1,6,0,4,0,1,3,38,3,3,5,1,0,0,0,0,0,1160,1160,430,18164.802,3178.293,0.0,486.881
6,3,2,1,2,1,0,2,0,7,2,1,1,1,42,3,1,1,2,3,3,0,1,1,4,2,0,1,1,1,4,0,2,1,4,4,61,5,1,5,1,0,0,0,0,3140,3140,3140,1098,12572.065,4096.951,1574.409,1012.174
5,3,2,1,4,1,0,8,3,5,3,0,1,7,2,2,5,2,3,3,3,2,1,2,1,2,2,1,1,1,3,1,0,0,3,30,63,5,2,4,7,0,0,0,0,1027,1027,1027,785,14304.34,0.0,848.501,9638.054
2,4,1,1,3,0,1,0,0,7,4,1,1,1,5,3,1,5,1,5,5,1,1,1,0,1,1,1,1,1,6,0,4,0,2,12,85,2,2,1,4,0,0,0,0,1610,1610,5234,457,8271.983,0.0,790.895,1454.564
8,3,2,0,1,0,1,0,0,0,2,0,0,0,1,0,0,1,1,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,19,2,1,5,1,0,0,0,0,1184,1184,1184,1568,4283.596,478.908,561.392,576.136
1,0,1,0,1,0,1,0,0,70,2,1,0,7,41,0,3,2,3,2,3,0,0,1,2,1,2,1,1,1,6,2,0,0,1,6,70,4,2,5,5,0,0,0,0,914,914,914,1162,3967.0,0.0,620.002,769.616
6,3,3,0,2,1,1,0,0,14,2,1,1,8,2,3,16,2,3,3,3,0,0,2,1,1,2,1,1,1,4,0,8,0,3,6,65,5,2,5,6,0,0,0,0,1908,2308,2308,1018,26471.975,10014.146,1417.296,1582.143
6,3,2,0,1,0,1,0,0,5,2,1,1,1,3,2,2,3,3,5,5,0,0,1,0,0,0,1,1,1,1,0,4,0,2,2,82,2,3,5,2,0,0,0,0,1539,1539,3478,1990,21699.283,2362.947,3604.993,828.737
4,4,3,0,5,1,1,0,0,10,1,0,1,4,2,3,6,3,3,3,3,1,1,2,2,1,3,1,1,0,0,0,2,0,2,6,52,3,3,5,2,0,0,0,0,2800,0,4096,335,7562.116,0.0,1217.075,1147.605
4,4,3,0,3,1,1,0,0,10,2,1,1,5,41,2,10,3,4,5,5,0,1,2,2,1,2,1,1,1,2,0,5,0,3,30,37,4,2,5,5,0,0,0,0,2055,2305,2804,1391,10346.642,0.0,1706.199,2418.495
4,2,1,0,1,0,1,0,0,20,2,0,0,5,2,0,0,1,4,5,4,0,0,2,1,1,2,1,1,1,3,1,3,1,2,6,33,5,2,5,2,0,1,1,0,181,905,905,525,14483.419,4522.217,234.239,311.179
7,3,4,0,7,0,0,14,2,30,2,1,1,3,1,3,1,2,1,3,2,0,1,1,2,1,2,1,1,0,0,0,4,0,2,10,65,5,2,1,6,0,0,0,0,2525,0,3494,4271,26486.989,0.0,14707.423,2105.555
5,1,1,0,1,0,1,0,0,3,4,1,1,5,41,0,0,2,4,5,5,1,1,2,3,1,2,1,1,1,1,2,0,0,1,10,30,4,2,5,5,0,0,0,0,517,775,775,1272,7956.0,0.0,906.128,1877.391
6,5,4,0,3,1,1,0,0,35,2,0,1,2,1,3,5,1,3,2,2,0,0,3,2,1,3,1,1,1,5,0,3,0,5,30,51,4,3,0,6,1,0,60,1,0,3466,3466,262,9556.467,389.234,0.0,3575.721
7,3,2,0,3,0,1,0,0,5,1,0,1,2,41,3,4,4,3,4,5,0,0,1,1,1,3,1,1,1,4,0,2,0,2,10,44,2,3,5,1,0,0,0,0,1152,1152,1152,1953,14784.181,2154.025,1589.562,1243.536
4,4,2,0,2,0,1,0,0,14,2,1,1,0,41,3,4,2,4,4,4,0,1,1,1,1,0,1,1,1,3,0,1,0,1,2,65,1,2,5,3,0,0,0,0,1631,1631,1631,117,6434.167,0.0,389.899,410.963
6,4,2,1,1,1,1,5,3,4,3,1,1,4,3,1,7,2,2,3,3,0,1,0,0,1,2,1,1,1,6,0,7,1,3,10,76,5,2,5,7,0,0,0,0,3126,3126,3126,3273,21020.914,0.0,8769.141,2318.017
2,3,2,0,9,0,1,3,0,3,6,1,0,0,3,3,3,2,3,4,4,0,0,1,1,1,1,1,1,1,6,3,0,0,2,8,66,3,2,0,6,0,0,0,0,662,2116,2116,854,6177.806,110.908,668.794,838.149
8,4,3,1,3,1,1,0,0,8,4,1,0,2,3,2,8,5,3,2,4,0,0,1,4,0,2,1,1,1,3,0,4,1,3,10,37,5,2,1,8,0,0,0,0,2768,2768,2768,555,13242.069,1541.284,246.708,1891.21
7,3,2,0,3,1,1,0,0,5,3,1,1,0,41,2,5,4,3,2,3,1,1,2,1,1,2,1,1,1,4,0,1,1,3,5,44,4,1,5,6,0,0,0,0,1170,1170,1170,1657,19087.878,0.0,1807.071,660.951
4,3,2,0,2,0,1,0,0,7,3,1,1,2,3,2,1,2,2,3,3,0,1,0,0,1,0,1,1,1,6,0,5,0,1,3,82,3,1,3,1,0,0,0,0,1113,1113,1113,2968,6691.806,1047.334,1962.119,400.966
2,1,1,0,1,0,1,0,0,0,4,0,1,0,0,0,0,2,3,3,3,0,0,0,1,0,2,1,1,1,4,2,0,0,1,1,40,4,1,0,6,0,0,0,0,388,776,776,906,2690.176,0.0,839.234,187.833
3,6,4,0,1,0,3,3,0,7,1,0,0,1,2,2,2,1,1,4,3,0,0,0,1,0,0,1,1,1,1,0,0,0,2,4,60,5,4,3,3,0,0,0,0,3813,3813,3813,1819,22673.082,9103.825,4679.84,304.382
5,5,2,0,5,1,1,0,0,14,3,1,1,4,3,3,5,6,3,4,5,1,0,3,0,1,5,1,1,1,3,1,3,0,3,20,25,3,4,5,4,0,0,0,0,2028,2321,3198,488,13953.147,0.0,688.849,3878.819
5,2,2,0,2,1,1,0,0,15,2,0,1,2,41,3,4,2,2,3,3,0,0,1,0,1,0,1,1,1,3,0,1,0,1,2,72,3,1,2,2,0,0,0,0,672,672,672,438,10631.618,4067.483,232.328,287.4
4,1,1,0,1,0,1,0,0,45,4,1,1,0,0,0,0,1,1,3,4,0,0,1,1,1,0,0,0,1,6,1,0,0,1,0,67,1,1,3,1,0,0,0,0,234,701,701,1168,8610.152,4012.827,616.589,24.421
4,1,1,0,3,0,1,0,0,7,3,0,0,2,3,0,0,2,3,3,5,0,0,1,0,1,0,1,0,1,2,0,0,0,1,1,54,3,1,1,3,0,0,0,0,0,834,834,1118,2487.098,311.913,0.0,122.559
1,2,1,0,3,1,1,0,0,6,2,1,1,0,0,3,1,1,2,4,5,1,0,1,0,0,1,1,1,1,3,2,1,0,1,3,41,3,1,0,2,0,0,0,0,600,1200,1800,797,4381.768,0.0,1166.837,733.063
4,2,2,0,3,1,0,14,4,10,3,1,1,0,3,3,6,2,3,3,4,0,1,0,2,1,2,1,1,1,4,1,2,0,1,6,29,3,3,2,2,0,0,0,0,216,1296,1296,249,8763.0,0.0,181.809,1372.011
2,3,3,0,3,1,1,0,0,25,3,0,1,2,3,2,7,3,3,3,3,1,0,1,2,1,2,1,1,1,5,0,2,1,4,15,39,3,2,5,4,0,0,0,0,2258,2064,2645,983,12876.378,0.0,2990.363,2287.693
8,4,2,0,7,0,1,0,0,14,3,1,1,1,1,3,3,3,3,2,2,0,0,4,3,4,4,1,1,1,1,0,0,0,2,14,24,4,4,0,4,0,0,0,0,819,819,819,902,10456.0,0.0,161.002,1763.897
4,3,2,0,3,1,1,0,0,15,3,1,0,4,3,2,2,2,4,4,4,1,1,2,1,1,2,1,1,1,2,0,6,1,3,15,49,3,2,1,4,0,0,0,0,2025,2425,2425,730,9813.966,0.0,1099.841,2427.871
2,3,1,1,1,0,1,0,0,4,1,0,0,0,3,2,4,4,3,3,4,0,1,0,2,0,2,1,1,1,3,0,5,1,2,1,46,3,4,4,4,0,0,0,0,1624,1624,1624,1675,22807.49,9017.736,2333.144,492.97
4,3,2,0,3,1,1,0,0,10,2,1,1,7,3,2,3,2,3,2,2,0,0,1,3,1,1,1,1,1,6,2,2,0,1,4,70,3,1,3,8,0,0,0,0,634,3134,3134,454,10812.364,0.0,461.97,1031.841
7,2,1,1,3,0,1,0,0,2,2,1,1,1,41,2,2,3,2,3,4,0,0,0,0,0,0,0,0,1,4,0,1,0,1,1,83,2,1,1,1,0,0,0,0,1676,1676,1676,807,4242.628,0.0,424.302,233.567
5,1,1,0,1,0,1,4,10,10,6,1,0,3,3,0,0,2,2,3,3,0,1,1,0,1,2,1,1,1,4,0,1,0,1,1,63,5,2,5,4,0,0,0,0,952,952,952,897,2387.709,0.0,152.693,64.041
7,5,2,1,3,1,1,0,0,20,2,1,1,4,41,3,15,4,3,5,5,1,1,3,1,1,6,1,1,1,4,0,6,0,2,0,41,3,5,5,7,0,0,0,0,2463,2463,2463,3062,44391.66,4364.988,9482.364,727.29
4,3,2,1,2,1,0,14,3,14,2,1,1,3,3,3,2,2,3,4,3,0,0,1,1,1,0,1,1,1,4,0,4,0,3,6,77,3,2,5,8,0,0,0,0,1568,1568,1568,249,7717.015,0.0,426.482,1395.356
1,4,1,0,3,0,1,0,0,20,5,0,1,0,0,3,5,2,3,5,5,0,0,2,1,1,2,1,1,1,4,2,5,0,2,3,62,2,2,5,1,0,0,0,0,628,2511,2511,1073,13059.0,0.0,2343.67,280.389
5,3,2,0,1,0,1,0,0,7,6,0,1,2,3,3,6,3,3,3,4,0,1,1,1,1,1,1,1,1,6,0,1,1,2,18,79,4,2,5,5,0,0,0,0,1237,1237,1237,1099,9832.0,0.0,459.547,2238.47
6,3,2,0,2,1,1,0,0,16,2,1,0,4,3,2,3,2,3,2,2,0,0,1,1,1,0,1,1,1,6,0,3,0,3,39,84,4,1,5,4,0,0,0,0,1864,1864,1864,212,11711.333,255.123,421.182,7299.198
7,4,3,0,1,1,1,0,0,3,2,0,0,0,41,2,5,2,4,3,4,0,0,2,1,1,2,1,1,1,4,0,5,0,3,15,61,3,2,5,5,0,0,0,0,2164,2164,2164,2168,19653.265,662.814,4312.008,2397.801
4,2,1,0,2,0,1,0,0,7,2,1,1,2,3,2,2,1,3,2,2,1,0,1,1,1,1,1,1,1,3,0,1,0,1,2,63,3,2,5,2,0,0,0,0,0,1414,1414,104,6744.526,0.0,0.0,281.103
7,3,2,0,2,0,1,0,0,25,1,0,0,18,3,1,4,1,3,2,2,0,0,3,1,1,3,1,0,1,3,0,4,0,1,8,39,5,4,5,8,0,0,0,0,1181,1181,1181,3402,10164.926,3166.325,2531.019,1353.665
2,1,1,0,4,0,1,0,0,0,4,0,1,0,0,0,0,1,3,2,2,0,1,0,0,0,2,1,1,0,0,0,1,0,1,0,56,3,2,3,4,0,0,0,0,0,0,623,1212,1703.079,0.0,0.0,32.949
7,4,2,0,4,1,1,0,0,6,6,0,1,3,42,0,0,2,3,3,3,0,1,0,0,1,2,1,1,1,5,0,2,0,3,15,61,3,2,1,4,0,0,0,0,3325,3325,7300,1322,4743.098,0.0,260.1,838.876
4,1,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,1,3,3,2,0,1,1,0,1,2,1,1,1,2,2,1,0,1,8,37,5,2,5,4,0,0,0,0,674,674,674,803,3609.991,0.0,457.549,1457.514
1,3,1,0,5,0,1,0,0,10,2,1,1,0,0,0,0,1,2,5,5,0,0,0,0,0,1,1,0,1,4,2,0,0,1,3,31,3,1,5,1,1,0,10,0,448,1344,1344,521,3663.0,0.0,670.879,431.653
1,2,1,0,3,1,1,0,0,7,3,1,1,0,3,3,4,1,2,2,2,0,0,1,1,1,0,1,1,1,5,0,4,0,1,1,68,3,2,5,1,0,0,0,0,1034,1034,1676,961,8934.496,0.0,1830.422,111.762
6,3,2,0,7,0,1,0,0,7,3,0,1,0,1,3,3,1,3,3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,2,2,73,1,3,1,1,0,0,0,0,1242,0,1242,4245,15570.9,0.0,3666.638,305.659
1,2,1,0,3,0,1,0,0,10,3,0,0,2,1,3,6,1,3,2,2,0,0,2,0,0,2,1,1,1,1,0,2,1,2,10,25,3,2,2,4,0,0,0,0,3648,3648,3648,1870,12144.538,798.085,2077.49,601.255
4,2,2,0,4,0,1,0,0,2,2,0,0,2,3,3,2,1,3,3,3,0,1,1,0,0,2,1,1,1,2,0,0,0,2,10,37,5,2,5,3,0,0,0,0,750,750,750,1517,5639.03,764.037,616.827,1447.461
7,3,2,1,4,1,1,0,0,6,3,1,0,3,1,3,2,2,4,2,4,0,0,1,2,0,2,1,1,0,0,0,5,0,2,2,39,5,2,5,4,0,0,0,0,2583,0,2583,4776,13477.592,0.0,5654.185,294.333
3,3,2,0,3,1,1,0,0,10,4,1,1,2,3,3,1,1,3,2,2,1,0,2,1,1,2,1,1,1,4,0,1,0,2,4,23,4,2,3,4,0,0,0,0,1144,1144,2288,579,5621.397,0.0,1378.492,795.361
6,4,2,1,4,1,1,0,0,0,3,1,1,0,5,3,1,1,3,2,3,1,1,0,0,0,1,0,0,1,2,0,3,0,4,10,65,5,1,1,7,0,0,0,0,2860,2860,3562,1147,6063.98,0.0,1525.709,1620.851
5,2,2,1,2,1,1,0,0,14,4,0,0,3,41,2,5,4,4,5,5,0,1,0,0,2,0,1,1,1,3,0,4,1,5,5,78,2,2,5,3,0,0,0,0,2205,2205,2205,192,23707.93,3863.839,433.116,1881.624
6,3,2,0,5,1,1,0,0,5,2,1,0,7,1,3,10,4,3,3,4,0,1,4,4,1,2,1,1,1,5,0,5,0,2,8,63,2,4,5,6,0,0,0,0,1630,1630,1630,2452,15329.581,1405.727,3729.276,688.311
2,3,2,0,3,1,1,0,0,21,1,0,0,0,0,2,3,3,3,2,2,0,2,1,0,1,3,1,1,1,1,0,1,1,1,2,57,3,4,1,5,0,0,0,0,1079,1253,1775,912,10232.496,3132.864,1443.696,207.046
6,3,2,0,3,1,1,0,0,5,2,1,1,5,2,3,3,2,4,3,5,0,0,1,1,1,2,1,1,1,6,0,2,0,1,5,48,2,1,5,1,0,0,0,0,1280,1280,1280,1046,16229.0,8758.075,1182.765,437.717
1,6,1,0,2,0,1,0,0,21,1,1,0,0,0,2,21,6,3,5,4,0,0,0,1,0,0,1,1,1,6,2,0,0,1,2,41,2,1,5,1,0,0,0,0,326,2442,2442,639,17358.126,0.0,869.068,391.969
5,0,1,0,1,0,1,0,0,0,2,0,1,0,0,0,0,1,1,3,4,0,0,0,0,0,1,1,0,1,2,0,0,0,1,4,77,2,1,5,1,0,0,0,0,676,676,676,2126,7948.0,2369.931,877.022,1060.76
6,4,2,0,3,1,1,0,0,10,2,0,0,1,3,3,2,1,3,2,3,0,1,2,3,1,2,1,1,1,4,4,4,1,2,4,36,5,2,3,8,0,0,0,0,1497,2245,2801,934,6073.806,0.0,1290.213,772.771
5,3,2,0,4,1,1,0,0,7,2,1,1,5,2,2,2,4,3,3,3,0,0,3,3,1,4,1,1,1,6,0,4,0,2,5,55,5,4,3,8,0,0,0,0,1862,1862,1862,1138,7725.0,0.0,3080.89,472.45
6,3,2,1,3,1,1,0,0,6,3,0,0,1,3,2,2,1,3,2,3,0,0,1,1,1,0,1,1,1,5,0,2,0,2,2,45,4,1,5,6,0,0,0,0,2561,2561,2561,1099,8876.865,0.0,2485.183,531.379
6,3,1,0,2,1,1,0,0,10,1,1,1,0,2,2,10,5,3,3,3,2,1,0,2,1,0,1,1,1,1,0,2,0,2,14,47,2,2,5,5,0,0,0,0,1517,1517,3034,3226,19339.118,0.0,4140.282,2202.157
5,3,2,0,3,1,1,0,0,7,2,1,1,7,1,2,7,4,3,5,5,0,1,1,1,1,1,1,1,1,2,0,2,1,2,1,77,4,3,5,3,0,0,0,0,2467,1788,3146,546,12233.083,1627.356,739.014,297.576
5,3,2,1,3,1,1,0,0,7,3,0,1,3,5,3,5,3,3,2,4,0,1,0,1,1,2,1,1,1,3,0,2,0,3,0,28,3,2,2,4,0,0,0,0,2250,2250,2540,1323,10466.164,0.0,4367.043,239.436
6,4,2,1,2,1,1,0,0,25,2,1,1,0,3,2,5,3,2,3,4,0,0,0,2,0,0,1,0,1,5,0,4,0,3,10,70,2,3,5,3,0,0,0,0,2224,2224,3536,1755,8268.936,0.0,3524.829,1722.748
4,3,2,1,4,0,1,0,0,14,3,1,1,2,2,2,4,2,2,5,5,0,1,0,0,1,0,1,0,1,6,1,5,0,3,5,82,5,2,5,6,0,0,0,0,1917,1917,1917,1085,12267.839,0.0,2664.634,1219.978
3,2,1,0,3,0,1,0,0,10,3,0,0,0,0,3,2,3,2,5,5,0,0,2,2,0,0,1,1,1,5,2,0,0,2,2,51,2,1,5,2,0,0,0,0,480,960,960,590,9143.398,0.0,376.754,178.8
5,2,2,0,4,0,1,0,0,20,2,1,1,0,2,0,0,3,2,4,5,0,0,1,2,1,1,1,1,1,5,0,0,0,1,0,66,3,2,5,3,0,0,0,0,756,756,756,1587,4581.0,747.579,723.087,93.319
5,2,2,0,3,0,1,0,0,20,3,0,1,10,3,3,5,2,3,3,4,0,2,3,1,1,3,1,1,1,3,0,1,0,1,3,49,4,3,5,5,0,0,0,0,924,924,924,1470,15892.368,2483.981,1002.028,896.912
6,3,2,0,1,1,1,0,0,20,3,0,1,6,2,2,7,2,2,3,4,0,0,0,3,0,3,1,0,1,5,0,5,0,3,3,45,4,2,0,4,0,0,0,0,1720,1720,1720,1753,13289.739,0.0,3312.685,1597.376
1,4,2,0,2,0,1,0,0,5,2,0,1,0,0,2,4,3,3,2,2,0,1,0,2,0,1,1,0,1,5,0,3,1,2,5,58,1,3,1,8,0,0,0,0,2072,2072,2072,1088,7119.955,0.0,2173.113,352.793
5,3,2,0,4,1,1,5,0,7,4,1,1,0,2,3,2,4,4,3,3,0,1,0,1,1,0,1,1,1,2,0,2,0,1,2,70,5,2,0,5,0,0,0,0,1880,1880,1880,4228,18359.256,258.456,9184.834,534.072
7,4,4,0,4,1,0,7,1,4,3,0,0,3,41,2,4,2,3,2,4,1,1,4,2,2,3,1,1,1,4,0,4,0,5,20,58,5,3,5,8,0,0,0,0,1995,3127,3127,2093,9499.0,0.0,1774.781,1775.609
2,2,1,0,3,0,1,0,0,7,3,1,0,0,0,2,8,2,3,4,4,1,0,1,1,1,2,1,1,1,4,1,0,0,1,5,26,3,2,5,4,0,0,0,0,230,1150,1150,569,6480.923,0.0,497.229,1022.552
5,3,2,0,2,0,1,0,0,40,1,1,1,0,0,2,5,2,3,5,4,0,0,0,0,0,0,0,0,1,4,0,3,0,1,6,61,2,2,4,2,0,0,0,0,1092,1092,1092,2656,10996.774,770.538,3122.435,1212.666
5,3,1,0,7,1,1,0,0,12,5,1,1,0,0,3,0,3,2,3,3,0,0,0,1,0,2,1,1,1,4,0,2,0,1,0,52,2,2,5,2,0,0,0,0,0,938,938,2918,14768.529,539.404,0.0,101.256
1,3,2,0,5,1,1,0,0,15,1,1,0,7,2,2,7,1,2,2,2,1,1,3,0,1,2,1,1,1,3,0,2,0,1,15,38,4,2,5,8,0,0,0,0,0,1721,1721,1279,5344.573,0.0,0.0,697.543
6,4,4,1,1,1,0,21,7,21,1,1,0,0,2,1,21,2,1,5,5,0,2,0,0,1,0,0,0,1,5,0,5,1,3,9,77,5,5,4,4,0,0,0,0,2632,2632,2632,1752,50884.541,5764.679,2795.557,1498.605
2,2,1,1,7,1,1,0,0,25,3,1,1,0,0,3,0,4,2,3,5,0,0,1,1,1,1,1,1,1,3,3,4,0,2,6,48,4,1,4,2,1,0,7,0,437,874,1748,2655,17821.444,1608.512,8713.7,1605.0
2,3,2,0,3,1,1,0,0,14,3,1,1,3,3,2,2,3,2,3,3,0,0,1,1,1,2,1,0,1,4,0,0,1,2,4,66,3,2,5,8,0,0,0,0,3089,3489,3489,673,17306.026,0.0,1790.551,348.137
1,2,2,0,6,0,1,0,0,7,2,1,1,2,42,2,1,2,3,2,3,0,0,2,0,1,0,0,0,1,6,0,1,0,2,6,29,5,2,5,8,0,0,0,0,1342,1342,1342,1701,9948.22,2153.662,1485.258,811.38
4,2,2,0,3,1,0,4,0,21,2,1,1,0,0,0,0,3,1,3,3,0,0,0,0,0,0,0,0,1,4,0,0,0,1,1,85,2,1,5,2,0,0,0,0,784,784,784,3064,7627.032,1199.469,3887.951,202.65
1,2,1,0,3,0,1,0,0,10,2,1,1,0,0,2,6,1,1,5,5,0,0,1,1,0,1,1,0,1,1,1,0,0,1,2,47,2,2,4,3,1,1,150,0,254,1272,1272,732,9278.053,1970.2,343.029,517.393
7,1,1,0,3,0,1,0,0,10,2,1,1,3,2,2,4,2,2,3,3,0,1,0,0,1,0,1,0,1,3,0,3,0,1,2,74,3,1,5,2,0,0,0,0,1296,1296,1296,862,11597.34,5070.699,744.24,304.155
3,4,1,0,3,0,1,0,0,15,1,1,1,0,0,3,10,1,2,5,5,0,0,0,0,0,0,0,0,1,6,2,2,1,1,5,54,2,1,3,1,0,0,0,0,569,1708,1708,1175,7043.0,0.0,1637.367,327.945
5,1,1,0,4,0,1,1,0,10,4,0,0,0,0,0,0,2,1,5,5,0,0,0,0,0,2,1,0,1,3,0,1,0,1,1,33,2,1,5,1,0,0,0,0,0,576,576,2866,3901.833,1589.932,0.0,431.42
1,2,1,1,1,1,1,0,0,7,4,0,0,0,2,0,0,3,1,3,3,0,0,2,0,0,2,1,1,1,1,0,3,0,2,4,24,4,2,4,4,0,0,0,0,1260,1260,1260,2463,16192.613,0.0,7841.522,789.267
4,4,2,0,1,1,1,0,0,14,6,1,1,6,2,3,9,4,2,2,3,0,0,4,3,1,4,1,1,1,4,0,5,0,2,12,46,5,2,1,7,0,0,0,0,1845,1845,1845,3438,22736.806,2280.357,7748.494,2025.767
7,2,1,0,1,1,1,0,0,7,3,0,0,1,42,2,3,1,2,2,2,1,0,0,0,0,0,0,0,1,5,0,3,0,2,1,60,2,1,0,3,0,0,0,0,888,888,888,2443,9817.92,2453.7,1200.891,110.271
6,4,2,1,3,1,1,0,0,7,3,1,1,0,1,2,3,2,3,3,3,1,0,1,0,1,2,1,1,1,3,0,2,1,2,6,63,2,2,3,3,0,0,0,0,4660,4660,6790,1750,13037.794,0.0,4869.047,1308.331
2,3,2,0,3,1,1,0,0,5,3,0,1,0,0,3,2,1,2,3,3,0,1,1,2,2,2,1,1,1,6,3,2,0,3,4,50,3,2,0,8,0,0,0,0,1025,2050,3075,961,4848.032,0.0,1809.839,795.968
5,4,2,1,1,0,0,8,0,30,4,1,0,4,41,2,4,5,4,5,5,1,1,3,4,1,3,1,1,1,6,0,3,0,4,16,37,4,2,5,4,0,0,0,0,3430,3430,3430,1676,11618.059,1275.754,2306.377,2457.842
5,2,1,1,2,1,1,0,0,21,4,1,1,0,42,3,4,1,2,5,5,0,0,0,0,0,0,1,0,1,5,0,1,0,1,4,42,2,3,5,3,0,0,0,0,1911,1911,3822,2879,15306.581,4241.169,4624.471,684.271
6,4,3,0,1,1,0,4,2,8,4,1,1,1,41,3,2,3,3,3,3,1,0,2,2,1,2,1,1,1,2,0,4,0,3,5,59,3,2,5,4,0,0,0,0,2986,2986,2986,2906,12934.972,0.0,6290.102,1028.488
1,4,2,1,1,1,1,0,0,5,2,1,1,4,2,3,6,8,4,3,3,1,0,3,3,2,3,1,1,1,6,0,1,1,5,12,47,4,2,5,5,0,0,0,0,4761,4761,4761,506,13254.118,666.314,1189.102,1735.533
6,3,2,0,3,1,1,0,0,10,2,1,1,0,0,2,10,3,3,5,5,0,1,0,2,0,0,1,0,1,1,0,4,0,2,2,66,1,2,5,2,1,0,72,0,1872,1872,1872,1629,21429.452,6262.901,1699.166,850.225
